id,title
858,"Deich, L. G. (Lev Grigor''evich), 1855-1941"
859,Children's poetry
860,Italian fiction -- 19th century
861,Children -- Conduct of life -- Juvenile poetry
862,Art schools -- Juvenile fiction
863,"Victoria, Queen of Great Britain, 1819-1901 -- Anniversaries, etc. -- Poetry"
864,Fury (Ship)
865,Waldenses
866,"World War, 1914-1918 -- Technology"
867,Russian poetry -- Translations into English
868,American drama -- 19th century
869,Indians of North America
870,"Short stories, German -- Translations into English"
871,Natural history
872,Violin and piano music
873,France. Armée. Légion étrangère
874,"Hawthorne, Nathaniel, 1804-1864"
875,Youth and death -- Fiction
876,Manatee County (Fla.)
877,Mackinac Island (Mich. : Island) -- Fiction
878,"Wallin, Georg August"
879,Folklore -- Hawaii
880,Portuguese -- India -- Fiction
881,Military chaplains -- Free Church of Scotland
882,Danish poetry -- Translations into English
883,American literature -- Periodicals
884,"Epic poetry, Italian -- Adaptations"
885,Voyages and travels
886,School management and organization -- Portugal
887,Mongols -- History
888,Opium abuse -- Fiction
889,Definite integrals
890,"Russo-Swedish War, 1808-1809 -- Fiction"
891,Animals -- Australia -- Juvenile fiction
892,Italian fiction -- 20th century
893,"United States -- History -- French and Indian War, 1754-1763 -- Fiction"
894,Children -- Panama -- Juvenile fiction
895,Investments
896,Birds in literature
897,"Hymns, Greek -- Translations into English"
898,Bicycle touring -- Asia
899,Art -- Periodicals
900,Fairy tales -- Germany
901,French drama -- 17th century -- Translations into English
902,"Philosophy, German"
903,Vegetable gardening
904,Crime -- England -- London
905,Princes -- Fiction
906,"Germany, Northern -- Fiction"
907,Comedies
908,Cooking (Soybeans)
909,String quartets -- Scores
910,Germans -- United States
911,Child development
912,"Tarkington, Booth, 1869-1946"
913,African American clergy -- Education
914,New York (State) -- Social life and customs -- Fiction
915,Artists -- Italy -- Biography
916,Devil's Lake (Wis.)
917,School principals -- Fiction
918,Authors -- Fiction
919,Canadian poetry -- 20th century
920,France -- Politics and government -- 1789-1900
921,"Ballads, English -- Texts"
922,Radiolaria
923,Ostrogoths -- Kings and rulers -- Biography
924,History -- Philosophy
925,Florida -- Description and travel
927,Aeronautics
928,Fantasy fiction -- Periodicals
929,Astronautics -- United States
930,Frontier and pioneer life -- West (U.S.)
931,Assyria -- History
932,"World War, 1914-1918 -- Germany"
933,Grand Junction Railway Company (Great Britain) -- Guidebooks
934,"Chekhov, Anton Pavlovich, 1860-1904 -- Translations into English"
935,Authorship
936,Lake District (England) -- Pictorial works
937,Society of Friends -- Apologetic works
938,"Lincoln, Abraham, 1809-1865 -- Childhood and youth"
939,Witchcraft -- New England
940,French language -- Slang
941,Madrid (Spain) -- Fiction
942,Christian fiction
943,"Lincoln, Abraham, 1809-1865 -- Drama"
944,Political ethics -- China
945,Bible. Old Testament -- Textbooks
946,"World War, 1914-1918 -- Campaigns"
947,"Chinese fiction -- Tang dynasty, 618-907"
948,Knitting -- Patterns
949,Christmas
950,Intrenchments
951,Chemistry -- Early works to 1800
952,Postage stamps
953,Mayflower (Ship)
954,Working class women -- France -- Fiction
955,"Great Britain. Army. Royal Irish Rifles. Battalion, 11th -- History"
956,Bible. Old Testament -- Biography -- Juvenile literature
957,Autobiographical fiction
958,Church history
959,"Greece -- History -- Peloponnesian War, 431-404 B.C. -- Drama"
960,Flanders -- History -- Fiction
961,"Paris (France) -- History -- Capitulation, 1814 -- Personal narratives"
962,El Dorado
963,Subscription libraries -- England -- London
964,Dejah Thoris (Fictitious character) -- Fiction
965,Dialogues
966,Soldiers -- France -- Fiction
967,Finnish fiction -- Collections
968,Yorkshire (England) -- Poetry
969,"Great Britain -- History -- Lancaster and York, 1399-1485 -- Fiction"
970,"Gaul -- History -- Gallic Wars, 58-51 B.C."
971,"Siemens, Werner von, 1816-1892"
972,Crime -- Fiction
973,Education
974,Merchants -- Fiction
975,Stratford-upon-Avon (England) -- Pictorial works
976,Nala (Hindu mythology) -- Poetry
977,Commercial law -- United States
978,Nieces -- Fiction
979,Relics
980,"Mérimée, Prosper, 1803-1870 -- Correspondence"
981,Princes -- Juvenile fiction
982,Endocrinology
983,Japan -- Civilization
984,Biographical fiction
985,Children of the rich -- Juvenile fiction
986,"Nonsense verses, English"
987,Brazil -- Fiction
988,"Greek literature, Modern"
989,America -- Early accounts to 1600
990,"United States. Army. Ohio Infantry Regiment, 123rd (1862-1865)"
991,Mineral waters -- Sweden
992,Jesuits -- Missions
993,Yellowstone National Park -- Description and travel
994,American poetry -- 20th century
995,Cuba -- History
996,Guilt -- Fiction
997,Married women -- Drama
998,Ocean travel -- Fiction
999,Italy -- History -- 1815-1870
1000,Asbestos
1001,Uncles -- Juvenile fiction
1002,Boy Scouts -- Juvenile fiction
1003,"Chinese fiction -- Qing dynasty, 1644-1912"
1004,"World War, 1939-1945 -- Juvenile fiction"
1005,Gas -- Electric ignition
1006,Scientists -- Juvenile fiction
1007,Fairy tales
1008,"Beaumarchais, Pierre Augustin Caron de, 1732-1799"
1009,Presidents -- United States -- Biography
1010,Christian poetry
1011,"Lucian, of Samosata -- Translations into English"
1012,Communism -- Finland
1013,Columbia River
1014,Russia -- Fiction
1015,Yakama Indians -- Government relations
1016,Crocheting -- Patterns
1017,United States -- Economic conditions -- To 1865
1018,Klondike River Valley (Yukon) -- Gold discoveries -- Juvenile fiction
1019,Readers
1020,"Africa, West -- Fiction"
1021,Geological Survey (U.S.) -- Juvenile fiction
1022,Lifesaving -- Juvenile fiction
1023,Africa -- Juvenile fiction
1024,Gold mines and mining
1025,British -- India -- Juvenile fiction
1026,Quotations
1027,Women and literature -- England -- History -- 16th century
1028,American fiction
1029,Moon -- Fiction
1030,Papermaking
1031,"Chesterton, G. K. (Gilbert Keith), 1874-1936 -- Criticism and interpretation"
1032,French wit and humor
1033,"Hotels, motels, etc. -- Fiction"
1034,"Winthrop, John, 1588-1649 -- Poetry"
1035,United States -- Politics and government -- 1913-1921
1036,Architecture -- Italy -- Venice
1037,"Rome -- History -- Empire, 30 B.C.-284 A.D."
1038,Pawnee Indians -- Fiction
1039,Circumcision
1040,Northumberland (England) -- Fiction
1041,Human genetics
1042,Freethinker
1043,Missouri -- Fiction
1044,Mathematics
1045,Rabbits -- Juvenile fiction
1046,"Hugo, Victor, 1802-1885 -- Travel -- France"
1047,Fiction -- History and criticism
1048,Sausages
1049,Indians -- Languages
1050,Afghan Wars -- Juvenile fiction
1051,Slaves -- Fiction
1052,Ladybugs -- Juvenile fiction
1053,Books -- Reviews -- Periodicals
1054,"Songs, English -- Texts"
1055,"Motley, John Lothrop, 1814-1877"
1056,"World War, 1914-1918 -- Regimental histories -- Canada"
1057,"Lincoln, Abraham, 1809-1865 -- Religion"
1058,Italian fiction -- Translations into English
1059,"Folk songs, English"
1060,Trials (Breach of promise) -- Fiction
1061,Psychological fiction
1062,"Steam-boilers -- Handbooks, manuals, etc."
1063,Children's literature
1064,"World War, 1939-1945 -- Aerial operations -- Juvenile fiction"
1065,Boston terrier
1066,Uighur (Turkic people)
1067,Hotels -- California -- San Francisco
1068,Women prophets -- Fiction
1069,Istanbul (Turkey) -- Pictorial works
1070,Fur trade -- Canada
1071,Mormons -- Fiction
1072,Social sciences
1073,"Luther, Martin, 1483-1546"
1074,"World War, 1914-1918 -- Campaigns -- Turkey -- Gallipoli Peninsula"
1075,East Asia
1076,Best books -- Great Britain
1077,Frontier and pioneer life -- Texas
1078,"Philosophy, Chinese -- Early works to 1800"
1079,London (England) -- Fiction
1080,Bildungsromans
1081,Encyclopedias and dictionaries
1082,Hell -- Poetry
1083,Gold mines and mining -- Australia -- Western Australia
1084,Women -- Humor
1085,Poultry -- Breeding
1086,Santa Fe (Argentina : Province) -- History -- Fiction
1087,"Stanton, Elizabeth Cady, 1815-1902"
1088,English drama
1089,Apparitions -- Early works to 1800
1090,"Darcy, Lord (Fictitious character) -- Fiction"
1091,First aid in illness and injury
1092,"Martin, Homer Dodge, 1836-1897"
1093,"Great Britain -- History -- Richard II, 1377-1399 -- Fiction"
1094,Nature -- Juvenile literature
1095,Foxtrots
1096,Natural history -- Juvenile fiction
1097,"Thackeray, William Makepeace, 1811-1863 -- Travel -- Middle East"
1098,History -- Study and teaching
1099,Bank employees -- England -- London -- Humor
1100,Telegraphers -- Juvenile fiction
1101,Discoveries in geography -- Fiction
1102,"Bunker Hill, Battle of, Boston, Mass., 1775 -- Poetry"
1103,German fiction -- Translations into Finnish
1104,Temperance -- Poetry
1105,Ballroom dancing
1106,Krakatoa (Indonesia) -- Juvenile fiction
1107,"World War, 1914-1918 -- Great Britain -- Fiction"
1108,Asia -- Fiction
1109,Human beings -- Origin
1110,United States -- Description and travel
1111,Characters and characteristics in literature -- Drama
1112,"Short stories, French -- Translations into English"
1113,Folklore -- Arab countries
1114,Vishnu (Hindu deity)
1115,Chautauqua Institution -- Periodicals
1116,"Great Britain -- History -- Victoria, 1837-1901 -- Biography"
1117,France -- Description and travel
1118,Sea poetry
1119,"Gualtieri di Brienne, duca di Atene, -1356 -- Fiction"
1120,Outdoor life -- Juvenile fiction
1121,"Bible. Chronicles, 2nd"
1122,Peace
1123,Country life -- Juvenile fiction
1124,Frontier and pioneer life -- Rocky Mountains
1125,Squirrels -- Juvenile literature
1126,"Authors, Scottish -- 19th century -- Diaries"
1127,"France -- History -- Louis XIV, 1643-1715 -- Fiction"
1128,Bolivia -- Description and travel
1129,Dakota Indians -- Fiction
1130,Christian life
1131,Arlington County (Va.) -- Boundaries
1132,Mice -- Juvenile fiction
1133,"Salem (Mass.) -- History -- Colonial period, ca. 1600-1775 -- Fiction"
1134,Immaculate Conception
1135,"Church history -- Primitive and early church, ca. 30-600 -- Fiction"
1136,English poetry -- Irish authors
1137,Vicksburg National Military Park (Miss.)
1138,"Cox, James M. (James Middleton), 1870-1957"
1139,Sieges
1140,"Bible. Corinthians, 2nd -- Criticism, interpretation, etc."
1141,Fables
1142,Legends -- France
1143,Cambridge University Press -- History
1144,Adirondack Mountains (N.Y.)
1145,"Children''s stories, Scandinavian -- Translations into English"
1146,French -- North America -- Fiction
1147,Pleasure
1148,Reformers
1149,"United States. Army. Massachusetts Infantry Regiment, 17th (1861-1865)"
1150,Castles -- France
1151,Psychology
1152,"Short stories, French -- Translations into Finnish"
1153,Medicinal plants -- India
1154,Eddas -- Translations into English
1155,Family life -- Fiction
1156,"Functions, Abelian"
1157,French language -- Pronunciation
1158,Voyages around the world -- Fiction
1159,Hermits -- Fiction
1160,"Trafalgar, Battle of, 1805 -- Fiction"
1161,"Great Britain -- Antiquities, Roman"
1162,Titanic (Steamship)
1163,English language -- Dictionaries -- Humor
1164,Norwegian fiction -- Translations into Dutch
1165,Paris (France) -- Social life and customs -- 19th century -- Fiction
1166,Women murderers -- Fiction
1167,"Netherlands -- History -- Eighty Years'' War, 1568-1648 -- Fiction"
1168,France -- History -- Sources
1169,France -- History -- 1789-1900
1170,Kassala (Sudan : Province) -- Description and travel
1171,Finnish poetry
1172,American literature -- 19th century -- History and criticism
1173,"Milton, John, 1608-1674"
1174,Antislavery movements -- United States
1175,Minnesota -- History -- To 1858
1176,"World War, 1914-1918 -- Campaigns -- Palestine"
1177,"Sherman, William T. (William Tecumseh), 1820-1891"
1178,Technology -- England -- 19th century
1179,Postal service -- Great Britain -- History
1180,"Franco-Prussian War, 1870-1871 -- Fiction"
1181,Overland journeys to the Pacific
1182,Travelers -- Periodicals
1183,Paris (France) -- Intellectual life -- 19th century
1184,"Reeve, Henry, 1813-1895"
1185,Bible
1186,Pioneer (Space probes)
1187,United States -- Juvenile fiction
1188,"World War, 1914-1918 -- Campaigns -- Turkey and the Near East"
1189,School sports -- Juvenile fiction
1190,Farm life
1191,Free thought
1192,"Germany -- History -- Frederick I, 1152-1190 -- Fiction"
1193,"Arthur, King -- Legends"
1194,Physics
1195,"Authors, American -- 20th century -- Biography"
1196,African American men -- Fiction
1197,Argentina -- Social conditions
1198,"Raleigh, Walter, Sir, 1552?-1618"
1199,Prospecting
1200,"Japan -- History -- Kamakura period, 1185-1333 -- Fiction"
1201,English literature
1202,Cossacks -- Poland -- Fiction
1203,"Pontiac''s Conspiracy, 1763-1765 -- Fiction"
1204,"George III, King of Great Britain, 1738-1820"
1205,Zoology -- Pre-Linnaean works
1206,Christian Science
1207,South Africa -- Fiction
1208,Welsh poetry -- Translations into English
1209,"Children''s poetry, American"
1210,Behavior
1211,"Blas, Gil (Fictitious character) -- Fiction"
1212,"Short stories, German"
1213,"Vegetable gardening -- Northwest, Pacific"
1214,Mice
1215,Evolution (Biology) -- History
1216,Natural history -- Outdoor books
1217,Severn Valley Railway
1218,Horses -- Age
1219,Canadian fiction
1220,Sussex (England) -- Fiction
1221,Ethics -- Fiction
1222,North America -- History
1223,Folklore
1224,River life -- Fiction
1225,Villages -- France -- Fiction
1226,Transvaal (South Africa) -- Fiction
1227,American periodicals
1228,India -- Fiction
1229,Shipwreck survival -- Juvenile fiction
1230,Ferns
1231,Cabinet officers -- Great Britain -- Diaries
1232,Panama Canal (Panama)
1233,Church history -- 11th century
1234,French drama -- Translations into English
1235,Toys -- Juvenile fiction
1236,Fairies
1237,Canadian poetry -- 19th century
1238,Political fiction
1239,Railroad stories
1240,"Marmontel, Jean François, 1723-1799"
1241,Indians of North America -- Iowa
1242,Villages -- Juvenile fiction
1243,Brest-Litovsk Peace Conference (1917-1918)
1244,Novenas
1245,Ghosts
1246,Rescues -- Juvenile fiction
1247,"France -- History -- Louis XIV, 1643-1715"
1248,Pets -- Fiction
1249,"Olav II, King of Norway, 995-1030 -- Fiction"
1250,"World War, 1914-1918 -- Juvenile literature"
1251,Juvenile courts -- New York (State) -- New York
1252,Paris (France) -- Pictorial works
1253,Glacier National Park (Mont.) -- Description and travel
1254,Zoological illustration -- Periodicals
1255,"New York (State) -- History -- Colonial period, ca. 1600-1775 -- Sources"
1256,"Authors, American -- Homes and haunts -- West (U.S.)"
1257,Best friends -- Juvenile fiction
1258,Art -- Juvenile literature
1259,Frontier and pioneer life -- Juvenile fiction
1260,"Dacquin, Jeanne Françoise, 1811-1895"
1261,Soul -- Early works to 1800
